0.000;3.912;7.825
100.000;3.912;7.824
200.000;3.913;7.826
300.000;3.912;7.824
534.000;3.912;7.824
634.000;3.913;7.826
734.000;3.912;7.824
834.000;3.912;7.824
935.000;3.912;7.824
1.035.000;3.911;7.823
1.136.000;3.913;7.826
1.236.000;3.912;7.824
1.337.000;3.912;7.825
1.437.000;3.915;7.831
1.537.000;3.912;7.825
1.637.000;3.912;7.824
1.738.000;3.912;7.824
1.840.000;3.911;7.823
1.940.000;3.912;7.825
2.040.000;3.912;7.824
2.140.000;3.912;7.824
2.240.000;3.911;7.823
2.340.000;3.912;7.824
2.441.000;3.912;7.824
2.542.000;3.912;7.824
2.642.000;3.912;7.824
2.742.000;3.912;7.824
2.843.000;3.912;7.824
2.943.000;3.912;7.824
3.044.000;3.912;7.824
3.145.000;3.911;7.823
3.246.000;3.911;7.822
3.346.000;3.911;7.823
3.446.000;3.912;7.824
3.546.000;3.912;7.825
3.647.000;3.912;7.824
3.747.000;3.912;7.824
3.847.000;3.912;7.825
3.947.000;3.912;7.824
4.047.000;3.912;7.824
4.147.000;3.911;7.823
4.248.000;3.913;7.826
4.349.000;3.911;7.823
4.450.000;3.912;7.824
4.551.000;3.911;7.822
4.652.000;3.912;7.824
4.752.000;3.912;7.824
4.853.000;3.911;7.823
4.953.000;3.912;7.825
5.054.000;3.913;7.826
5.154.000;3.912;7.824
5.254.000;3.913;7.826
5.355.000;3.912;7.824
5.455.000;3.912;7.824
5.556.000;3.912;7.824
5.656.000;3.912;7.824
5.757.000;3.912;7.824
5.858.000;3.912;7.825
5.958.000;3.912;7.824
6.059.000;3.913;7.826
6.159.000;3.912;7.824
6.259.000;3.912;7.825
6.359.000;3.912;7.824
6.460.000;3.911;7.823
6.560.000;3.912;7.825
6.661.000;3.912;7.824
6.762.000;3.912;7.825
6.862.000;3.912;7.824
6.963.000;3.912;7.824
7.063.000;3.912;7.824
7.163.000;3.912;7.824
7.264.000;3.912;7.824
7.364.000;3.912;7.825
7.465.000;3.913;7.826
7.565.000;3.912;7.824
7.666.000;3.911;7.822
7.766.000;3.911;7.822
7.867.000;3.912;7.824
7.967.000;3.912;7.825
8.068.000;3.909;7.818
8.168.000;3.910;7.820
8.268.000;3.910;7.819
8.368.000;3.913;7.826
8.468.000;3.907;7.813
8.569.000;3.912;7.824
8.669.000;3.911;7.821
8.769.000;3.911;7.823
8.869.000;3.909;7.818
8.970.000;3.909;7.818
9.070.000;3.909;7.818
9.170.000;3.910;7.820
9.271.000;3.910;7.819
9.371.000;3.910;7.819
9.472.000;3.912;7.824
9.572.000;3.912;7.824
9.673.000;3.910;7.820
9.774.000;3.909;7.818
9.874.000;3.909;7.817
9.974.000;3.910;7.820
10.075.000;3.909;7.818
10.176.000;3.911;7.822
10.276.000;3.910;7.819
10.376.000;3.908;7.816
10.476.000;3.909;7.817
10.576.000;3.909;7.818
10.676.000;3.909;7.818
10.777.000;3.910;7.819
10.878.000;3.909;7.818
10.978.000;3.910;7.819
11.078.000;3.909;7.817
11.178.000;3.909;7.818
11.278.000;3.909;7.818
11.378.000;3.910;7.820
11.479.000;3.912;7.825
11.579.000;3.909;7.817
11.680.000;3.909;7.818
11.781.000;3.909;7.818
11.881.000;3.909;7.818
11.981.000;3.909;7.818
12.082.000;3.909;7.817
12.183.000;3.909;7.817
12.283.000;3.911;7.822
12.383.000;3.909;7.818
12.483.000;3.909;7.817
12.583.000;3.909;7.818
12.683.000;3.909;7.817
12.783.000;3.910;7.819
12.884.000;3.910;7.819
12.984.000;3.910;7.820
13.085.000;3.909;7.818
13.185.000;3.909;7.818
13.286.000;3.909;7.817
13.387.000;3.909;7.818
13.487.000;3.905;7.811
13.587.000;3.909;7.818
13.688.000;3.909;7.817
13.788.000;3.909;7.818
13.888.000;3.906;7.813
13.988.000;3.906;7.813
14.088.000;3.909;7.817
14.188.000;3.909;7.818
14.289.000;3.909;7.817
14.389.000;3.909;7.818
14.489.000;3.910;7.820
14.589.000;3.909;7.818
14.689.000;3.906;7.813
14.789.000;3.906;7.811
14.889.000;3.910;7.820
14.990.000;3.906;7.811
15.091.000;3.906;7.811
15.191.000;3.907;7.814
15.292.000;3.908;7.816
15.392.000;3.906;7.811
15.493.000;3.906;7.811
15.593.000;3.906;7.811
15.693.000;3.905;7.811
15.794.000;3.906;7.813
15.894.000;3.906;7.811
15.995.000;3.907;7.813
16.096.000;3.906;7.813
16.196.000;3.909;7.818
16.296.000;3.906;7.812
16.396.000;3.906;7.811
16.497.000;3.906;7.812
16.597.000;3.906;7.811
16.697.000;3.906;7.811
16.798.000;3.906;7.812
16.898.000;3.909;7.818
16.999.000;3.906;7.812
17.099.000;3.906;7.811
17.199.000;3.907;7.813
17.299.000;3.906;7.813
17.399.000;3.906;7.811
17.500.000;3.907;7.813
17.601.000;3.909;7.818
17.702.000;3.906;7.812
17.802.000;3.906;7.813
17.902.000;3.906;7.812
18.002.000;3.908;7.816
18.102.000;3.909;7.818
18.202.000;3.906;7.812
18.303.000;3.906;7.812
18.403.000;3.907;7.813
18.503.000;3.909;7.818
18.603.000;3.905;7.811
