28.461.000;0.172;0.344
28.561.000;0.171;0.342
28.661.000;0.172;0.343
28.761.000;0.168;0.337
28.862.000;0.165;0.331
28.962.000;0.164;0.329
29.062.000;0.162;0.324
29.162.000;0.162;0.324
29.262.000;0.159;0.318
29.362.000;0.155;0.311
29.462.000;0.157;0.313
29.562.000;0.157;0.314
29.662.000;0.153;0.306
29.762.000;0.153;0.306
29.862.000;0.150;0.301
29.962.000;0.147;0.295
30.062.000;0.147;0.293
30.162.000;0.144;0.288
30.262.000;0.141;0.283
30.362.000;0.141;0.283
30.462.000;0.140;0.281
30.562.000;0.141;0.283
30.662.000;0.141;0.283
30.762.000;0.138;0.277
30.862.000;0.134;0.268
30.962.000;0.135;0.270
31.062.000;0.134;0.268
31.162.000;0.132;0.263
31.262.000;0.131;0.263
31.362.000;0.129;0.257
31.462.000;0.126;0.253
31.562.000;0.125;0.250
31.662.000;0.125;0.250
31.762.000;0.126;0.252
31.862.000;0.122;0.244
31.962.000;0.120;0.239
32.062.000;0.119;0.238
32.163.000;0.119;0.239
32.263.000;0.119;0.239
32.363.000;0.116;0.232
32.463.000;0.116;0.232
32.563.000;0.113;0.226
32.663.000;0.114;0.227
32.763.000;0.110;0.221
32.863.000;0.110;0.221
32.963.000;0.110;0.219
33.063.000;0.110;0.221
33.163.000;0.110;0.221
33.263.000;0.107;0.214
33.363.000;0.104;0.208
33.463.000;0.104;0.208
33.563.000;0.104;0.208
33.663.000;0.104;0.208
33.764.000;0.104;0.208
33.864.000;0.099;0.197
33.964.000;0.099;0.197
34.064.000;0.098;0.196
34.164.000;0.098;0.197
34.264.000;0.098;0.196
34.364.000;0.095;0.190
34.464.000;0.095;0.190
34.564.000;0.095;0.190
34.664.000;0.092;0.184
34.764.000;0.094;0.188
34.864.000;0.092;0.184
34.964.000;0.092;0.183
35.064.000;0.092;0.184
35.164.000;0.088;0.177
35.264.000;0.088;0.176
35.365.000;0.088;0.177
35.465.000;0.089;0.177
35.565.000;0.089;0.177
35.665.000;0.086;0.172
35.765.000;0.089;0.179
35.865.000;0.083;0.166
35.965.000;0.083;0.166
36.065.000;0.083;0.165
36.165.000;0.082;0.164
36.265.000;0.083;0.166
36.365.000;0.080;0.160
36.465.000;0.084;0.167
36.565.000;0.081;0.161
36.665.000;0.080;0.159
36.765.000;0.076;0.153
36.865.000;0.076;0.153
36.966.000;0.076;0.152
37.066.000;0.076;0.152
37.166.000;0.074;0.147
37.266.000;0.073;0.146
37.366.000;0.073;0.146
37.466.000;0.073;0.146
37.566.000;0.074;0.147
37.666.000;0.074;0.147
37.766.000;0.071;0.143
37.866.000;0.073;0.146
37.966.000;0.070;0.140
38.066.000;0.071;0.141
38.166.000;0.068;0.135
38.266.000;0.067;0.134
38.366.000;0.067;0.135
38.466.000;0.067;0.135
38.567.000;0.068;0.135
38.667.000;0.068;0.135
38.767.000;0.068;0.135
38.867.000;0.067;0.135
38.967.000;0.064;0.128
39.067.000;0.067;0.133
39.167.000;0.064;0.129
39.267.000;0.064;0.129
39.367.000;0.061;0.123
39.467.000;0.064;0.128
39.567.000;0.061;0.123
39.667.000;0.061;0.122
39.767.000;0.061;0.122
39.867.000;0.059;0.117
39.967.000;0.058;0.116
40.067.000;0.058;0.116
40.167.000;0.058;0.117
40.267.000;0.058;0.116
40.367.000;0.058;0.115
40.467.000;0.058;0.116
40.567.000;0.058;0.115
40.667.000;0.058;0.115
40.767.000;0.057;0.115
40.867.000;0.058;0.116
40.967.000;0.054;0.109
41.067.000;0.054;0.108
41.167.000;0.055;0.110
41.267.000;0.055;0.110
41.367.000;0.055;0.111
41.467.000;0.055;0.110
41.567.000;0.052;0.103
41.667.000;0.051;0.103
41.768.000;0.052;0.103
41.868.000;0.052;0.103
41.968.000;0.052;0.104
42.068.000;0.052;0.104
42.168.000;0.052;0.103
42.268.000;0.048;0.097
42.368.000;0.052;0.104
42.468.000;0.052;0.104
42.568.000;0.049;0.099
42.668.000;0.048;0.097
42.768.000;0.049;0.098
42.868.000;0.049;0.097
42.968.000;0.048;0.097
43.068.000;0.049;0.097
43.168.000;0.049;0.097
43.268.000;0.048;0.097
43.369.000;0.045;0.090
43.469.000;0.049;0.099
43.569.000;0.045;0.090
43.669.000;0.046;0.092
43.769.000;0.045;0.090
43.869.000;0.046;0.092
43.969.000;0.045;0.091
44.069.000;0.046;0.092
44.169.000;0.045;0.090
44.269.000;0.046;0.092
44.369.000;0.045;0.090
44.469.000;0.043;0.085
44.569.000;0.045;0.091
44.669.000;0.046;0.092
44.769.000;0.043;0.085
44.869.000;0.043;0.086
44.970.000;0.043;0.085
45.070.000;0.042;0.084
45.170.000;0.042;0.084
45.270.000;0.043;0.085
45.370.000;0.042;0.084
45.470.000;0.042;0.084
45.570.000;0.042;0.084
45.670.000;0.043;0.085
45.770.000;0.042;0.084
45.870.000;0.039;0.079
45.970.000;0.039;0.077
46.070.000;0.040;0.079
46.170.000;0.039;0.078
46.270.000;0.039;0.079
46.370.000;0.039;0.077
46.470.000;0.036;0.072
46.570.000;0.040;0.079
46.670.000;0.040;0.079
46.770.000;0.039;0.079
46.870.000;0.037;0.074
46.970.000;0.036;0.072
47.070.000;0.036;0.072
47.170.000;0.036;0.073
47.270.000;0.037;0.073
47.370.000;0.036;0.072
47.470.000;0.036;0.072
47.570.000;0.037;0.075
47.670.000;0.036;0.073
47.770.000;0.036;0.073
47.870.000;0.036;0.073
47.970.000;0.037;0.073
48.070.000;0.036;0.072
48.170.000;0.036;0.072
48.271.000;0.037;0.073
48.371.000;0.037;0.073
48.471.000;0.036;0.073
48.571.000;0.036;0.073
48.671.000;0.034;0.067
48.771.000;0.036;0.072
48.871.000;0.037;0.073
48.971.000;0.037;0.073
49.071.000;0.037;0.073
49.171.000;0.034;0.068
49.271.000;0.034;0.067
49.371.000;0.036;0.073
49.471.000;0.033;0.066
49.571.000;0.034;0.067
49.671.000;0.034;0.067
49.771.000;0.034;0.067
49.872.000;0.034;0.067
49.972.000;0.034;0.068
50.072.000;0.034;0.067
50.172.000;0.034;0.068
50.272.000;0.031;0.062
50.372.000;0.033;0.066
50.472.000;0.031;0.061
50.572.000;0.034;0.068
50.672.000;0.031;0.061
50.772.000;0.029;0.059
50.872.000;0.030;0.060
50.973.000;0.032;0.063
51.073.000;0.033;0.066
51.173.000;0.030;0.059
51.274.000;0.030;0.060
51.374.000;0.030;0.061
51.475.000;0.030;0.060
51.575.000;0.027;0.055
51.675.000;0.030;0.061
51.775.000;0.030;0.061
51.875.000;0.030;0.061
51.976.000;0.031;0.061
52.076.000;0.030;0.061
52.176.000;0.031;0.061
52.276.000;0.030;0.060
52.377.000;0.030;0.060
52.477.000;0.030;0.060
52.578.000;0.030;0.061
52.678.000;0.030;0.061
52.778.000;0.030;0.061
52.878.000;0.030;0.061
52.978.000;0.030;0.061
53.078.000;0.030;0.060
53.178.000;0.030;0.061
53.278.000;0.031;0.061
53.378.000;0.030;0.060
53.479.000;0.027;0.054
53.580.000;0.031;0.061
53.680.000;0.030;0.061
53.780.000;0.031;0.061
53.881.000;0.028;0.055
53.981.000;0.027;0.053
54.081.000;0.027;0.054
54.182.000;0.030;0.061
54.282.000;0.030;0.060
54.383.000;0.027;0.054
54.483.000;0.027;0.054
54.584.000;0.027;0.053
54.684.000;0.027;0.054
54.784.000;0.030;0.060
54.884.000;0.027;0.053
54.985.000;0.027;0.055
55.086.000;0.027;0.055
55.186.000;0.027;0.055
55.286.000;0.027;0.055
55.387.000;0.027;0.053
55.487.000;0.027;0.054
55.587.000;0.027;0.055
55.687.000;0.026;0.053
55.787.000;0.027;0.054
55.888.000;0.024;0.048
55.988.000;0.027;0.054
56.089.000;0.027;0.054
56.189.000;0.027;0.054
56.289.000;0.027;0.054
56.390.000;0.027;0.053
56.491.000;0.027;0.054
56.591.000;0.027;0.054
56.691.000;0.028;0.056
56.791.000;0.024;0.048
56.891.000;0.027;0.055
56.991.000;0.024;0.047
57.091.000;0.027;0.055
57.192.000;0.024;0.048
57.292.000;0.026;0.053
57.392.000;0.024;0.047
57.492.000;0.027;0.054
57.593.000;0.024;0.048
57.694.000;0.024;0.048
57.795.000;0.024;0.048
57.895.000;0.024;0.048
57.996.000;0.024;0.048
58.096.000;0.024;0.048
58.197.000;0.027;0.055
58.297.000;0.024;0.048
58.397.000;0.024;0.047
58.497.000;0.025;0.050
58.598.000;0.024;0.048
58.698.000;0.024;0.049
58.798.000;0.024;0.048
58.899.000;0.024;0.047
58.999.000;0.024;0.048
59.099.000;0.024;0.048
59.200.000;0.024;0.047
59.300.000;0.024;0.047
59.400.000;0.024;0.048
59.501.000;0.024;0.048
59.601.000;0.021;0.042
59.701.000;0.021;0.042
59.801.000;0.024;0.049
59.902.000;0.024;0.048
60.003.000;0.024;0.048
60.104.000;0.024;0.048
60.204.000;0.024;0.048
60.304.000;0.020;0.041
60.404.000;0.022;0.043
60.505.000;0.024;0.048
60.605.000;0.021;0.041
60.705.000;0.022;0.043
60.805.000;0.021;0.041
60.905.000;0.021;0.042
61.006.000;0.021;0.041
61.106.000;0.021;0.041
61.206.000;0.021;0.041
61.307.000;0.022;0.044
61.407.000;0.021;0.041
61.508.000;0.021;0.042
61.608.000;0.020;0.041
61.709.000;0.021;0.042
61.809.000;0.021;0.041
61.909.000;0.021;0.043
62.009.000;0.021;0.043
62.109.000;0.021;0.042
62.210.000;0.021;0.043
62.310.000;0.021;0.041
62.411.000;0.024;0.048
62.511.000;0.024;0.048
62.611.000;0.021;0.043
62.711.000;0.021;0.041
62.811.000;0.021;0.042
62.911.000;0.021;0.042
63.011.000;0.021;0.042
63.111.000;0.021;0.042
63.212.000;0.021;0.043
63.312.000;0.021;0.043
63.412.000;0.020;0.041
63.512.000;0.022;0.044
63.612.000;0.021;0.042
63.713.000;0.021;0.041
63.813.000;0.021;0.041
63.914.000;0.021;0.043
64.014.000;0.021;0.042
64.114.000;0.021;0.042
64.214.000;0.021;0.041
64.314.000;0.021;0.042
64.414.000;0.021;0.042
64.514.000;0.021;0.042
64.614.000;0.021;0.042
64.715.000;0.021;0.041
64.815.000;0.020;0.041
64.915.000;0.021;0.043
65.015.000;0.021;0.042
65.115.000;0.021;0.042
65.216.000;0.021;0.041
65.316.000;0.021;0.041
65.417.000;0.021;0.042
65.517.000;0.021;0.043
65.617.000;0.020;0.041
65.717.000;0.021;0.042
65.817.000;0.021;0.043
65.917.000;0.021;0.042
66.017.000;0.021;0.042
66.117.000;0.021;0.041
66.217.000;0.021;0.042
66.317.000;0.021;0.043
66.418.000;0.021;0.042
66.518.000;0.021;0.041
66.618.000;0.021;0.042
66.718.000;0.021;0.043
66.818.000;0.021;0.042
66.918.000;0.021;0.042
67.018.000;0.021;0.043
67.118.000;0.021;0.042
67.218.000;0.021;0.041
67.318.000;0.021;0.041
67.418.000;0.022;0.043
67.518.000;0.021;0.042
67.618.000;0.021;0.042
67.718.000;0.021;0.041
67.818.000;0.021;0.043
67.918.000;0.021;0.041
68.019.000;0.021;0.042
68.119.000;0.020;0.041
68.219.000;0.018;0.035
68.319.000;0.021;0.042
68.419.000;0.021;0.041
68.519.000;0.021;0.041
68.619.000;0.021;0.041
68.719.000;0.021;0.042
68.819.000;0.021;0.042
68.919.000;0.021;0.043
69.019.000;0.021;0.041
69.119.000;0.021;0.043
69.219.000;0.021;0.043
69.319.000;0.021;0.041
69.419.000;0.021;0.043
69.519.000;0.021;0.041
69.620.000;0.021;0.042
69.720.000;0.021;0.041
69.820.000;0.021;0.043
69.920.000;0.021;0.042
70.020.000;0.021;0.043
70.120.000;0.021;0.042
70.220.000;0.020;0.041
70.320.000;0.021;0.041
70.420.000;0.021;0.042
70.520.000;0.020;0.041
70.620.000;0.021;0.042
70.720.000;0.021;0.043
70.820.000;0.021;0.042
70.920.000;0.021;0.042
71.020.000;0.021;0.042
71.120.000;0.021;0.041
71.221.000;0.021;0.042
71.321.000;0.018;0.035
71.421.000;0.021;0.041
71.521.000;0.021;0.043
71.621.000;0.021;0.043
71.721.000;0.021;0.042
71.821.000;0.018;0.035
71.921.000;0.021;0.042
72.021.000;0.021;0.042
72.121.000;0.021;0.041
72.221.000;0.020;0.040
72.321.000;0.021;0.043
72.421.000;0.021;0.041
72.521.000;0.021;0.041
72.621.000;0.018;0.036
72.721.000;0.021;0.043
72.822.000;0.021;0.042
72.922.000;0.021;0.041
73.022.000;0.022;0.043
73.122.000;0.021;0.042
73.222.000;0.021;0.041
73.322.000;0.020;0.041
73.422.000;0.021;0.041
73.522.000;0.021;0.043
73.622.000;0.021;0.042
73.722.000;0.021;0.042
73.822.000;0.020;0.040
73.922.000;0.021;0.042
74.022.000;0.021;0.042
74.122.000;0.018;0.036
74.222.000;0.018;0.037
74.322.000;0.021;0.042
74.423.000;0.021;0.042
74.523.000;0.021;0.042
74.623.000;0.018;0.035
74.723.000;0.021;0.042
74.823.000;0.021;0.042
74.923.000;0.021;0.041
75.023.000;0.017;0.035
75.123.000;0.021;0.043
75.223.000;0.021;0.042
75.323.000;0.018;0.036
75.423.000;0.018;0.035
75.523.000;0.018;0.037
75.623.000;0.018;0.035
75.724.000;0.021;0.042
75.825.000;0.018;0.035
75.925.000;0.018;0.036
76.025.000;0.020;0.040
76.126.000;0.017;0.035
76.226.000;0.015;0.030
76.326.000;0.018;0.037
76.426.000;0.017;0.035
76.527.000;0.021;0.042
76.627.000;0.018;0.035
76.727.000;0.018;0.037
76.827.000;0.018;0.035
76.927.000;0.018;0.037
77.027.000;0.020;0.041
77.127.000;0.018;0.036
77.227.000;0.015;0.030
77.327.000;0.018;0.037
77.427.000;0.017;0.035
77.527.000;0.015;0.030
77.627.000;0.018;0.036
77.727.000;0.021;0.042
77.827.000;0.018;0.037
77.928.000;0.021;0.041
78.028.000;0.018;0.035
78.128.000;0.018;0.036
78.228.000;0.021;0.042
78.328.000;0.020;0.040
78.428.000;0.018;0.036
78.529.000;0.018;0.035
78.629.000;0.017;0.035
78.729.000;0.021;0.041
78.830.000;0.018;0.037
78.930.000;0.018;0.036
79.031.000;0.018;0.035
79.131.000;0.017;0.035
79.232.000;0.017;0.035
79.332.000;0.018;0.035
79.432.000;0.017;0.035
79.532.000;0.018;0.036
79.633.000;0.021;0.042
79.733.000;0.021;0.041
79.833.000;0.021;0.042
79.934.000;0.018;0.035
80.034.000;0.021;0.041
80.134.000;0.019;0.037
80.234.000;0.021;0.043
80.334.000;0.018;0.035
80.434.000;0.018;0.035
80.534.000;0.017;0.035
80.634.000;0.018;0.036
80.734.000;0.018;0.035
80.834.000;0.018;0.035
80.934.000;0.018;0.036
81.034.000;0.018;0.036
81.134.000;0.018;0.035
81.234.000;0.021;0.041
81.334.000;0.018;0.037
81.435.000;0.018;0.035
81.535.000;0.018;0.035
81.636.000;0.021;0.041
81.736.000;0.021;0.041
81.837.000;0.018;0.037
81.938.000;0.021;0.042
82.038.000;0.017;0.035
82.138.000;0.018;0.037
82.239.000;0.021;0.042
82.339.000;0.021;0.043
82.439.000;0.018;0.036
82.539.000;0.018;0.035
82.640.000;0.018;0.037
82.740.000;0.020;0.040
82.840.000;0.021;0.042
82.940.000;0.018;0.036
83.040.000;0.021;0.041
83.140.000;0.018;0.036
83.240.000;0.021;0.041
83.340.000;0.018;0.037
83.440.000;0.020;0.041
83.540.000;0.018;0.035
83.640.000;0.018;0.035
83.741.000;0.018;0.035
83.841.000;0.018;0.035
83.942.000;0.018;0.035
84.042.000;0.018;0.035
84.142.000;0.018;0.035
84.243.000;0.021;0.043
84.344.000;0.014;0.029
84.444.000;0.018;0.036
84.544.000;0.017;0.035
84.644.000;0.021;0.041
84.745.000;0.018;0.035
84.845.000;0.018;0.035
84.945.000;0.018;0.035
85.045.000;0.018;0.036
85.145.000;0.021;0.042
85.246.000;0.018;0.035
85.346.000;0.018;0.036
85.446.000;0.018;0.036
85.546.000;0.018;0.035
85.646.000;0.018;0.035
85.746.000;0.018;0.035
85.846.000;0.018;0.035
85.947.000;0.021;0.042
86.047.000;0.018;0.035
86.147.000;0.015;0.030
86.247.000;0.015;0.030
86.348.000;0.017;0.035
86.448.000;0.018;0.037
86.548.000;0.018;0.035
86.648.000;0.018;0.037
86.748.000;0.018;0.037
86.848.000;0.018;0.035
86.949.000;0.018;0.035
87.049.000;0.018;0.035
87.150.000;0.017;0.035
87.250.000;0.017;0.033
87.350.000;0.018;0.035
87.451.000;0.018;0.035
87.551.000;0.018;0.036
87.652.000;0.018;0.036
87.752.000;0.015;0.030
87.852.000;0.018;0.035
87.952.000;0.018;0.035
88.053.000;0.017;0.035
88.154.000;0.018;0.035
88.254.000;0.018;0.036
88.355.000;0.018;0.036
88.455.000;0.018;0.036
88.555.000;0.017;0.035
88.655.000;0.017;0.035
88.755.000;0.018;0.036
88.855.000;0.018;0.035
88.956.000;0.018;0.036
89.056.000;0.018;0.036
89.157.000;0.018;0.035
89.257.000;0.018;0.036
89.357.000;0.018;0.036
89.458.000;0.018;0.036
89.559.000;0.018;0.036
89.659.000;0.018;0.037
89.759.000;0.018;0.035
89.859.000;0.018;0.035
89.960.000;0.018;0.035
90.060.000;0.018;0.035
90.161.000;0.018;0.037
90.261.000;0.019;0.037
90.362.000;0.018;0.035
90.463.000;0.015;0.030
90.563.000;0.017;0.035
90.663.000;0.018;0.036
90.763.000;0.018;0.035
90.863.000;0.018;0.036
90.963.000;0.015;0.030
91.063.000;0.018;0.037
91.163.000;0.018;0.036
91.263.000;0.018;0.035
91.363.000;0.018;0.037
91.463.000;0.018;0.037
91.563.000;0.018;0.036
91.663.000;0.018;0.036
91.763.000;0.021;0.041
91.863.000;0.018;0.035
91.963.000;0.017;0.035
92.064.000;0.017;0.035
92.164.000;0.018;0.037
92.264.000;0.017;0.035
92.364.000;0.018;0.035
92.464.000;0.018;0.037
92.564.000;0.015;0.030
92.664.000;0.021;0.042
92.764.000;0.018;0.036
92.864.000;0.017;0.035
92.964.000;0.021;0.042
93.064.000;0.018;0.035
93.164.000;0.018;0.035
93.264.000;0.018;0.035
93.364.000;0.018;0.035
93.464.000;0.018;0.035
93.564.000;0.018;0.037
93.665.000;0.018;0.036
93.765.000;0.018;0.035
93.865.000;0.018;0.035
93.965.000;0.018;0.036
94.065.000;0.018;0.036
94.165.000;0.018;0.036
94.265.000;0.018;0.035
94.365.000;0.018;0.036
94.465.000;0.018;0.036
94.565.000;0.021;0.042
94.665.000;0.018;0.036
94.765.000;0.018;0.036
94.865.000;0.018;0.036
94.965.000;0.018;0.035
95.065.000;0.017;0.035
95.165.000;0.018;0.035
95.266.000;0.018;0.036
95.366.000;0.018;0.036
95.466.000;0.018;0.035
95.566.000;0.018;0.036
95.666.000;0.018;0.035
95.766.000;0.018;0.036
95.866.000;0.018;0.035
95.966.000;0.018;0.037
96.066.000;0.017;0.034
96.166.000;0.018;0.035
96.266.000;0.018;0.036
96.366.000;0.018;0.035
96.466.000;0.017;0.035
96.566.000;0.018;0.037
96.666.000;0.020;0.040
96.766.000;0.018;0.036
96.866.000;0.018;0.036
96.967.000;0.018;0.037
97.067.000;0.021;0.041
97.167.000;0.019;0.038
97.267.000;0.018;0.036
97.367.000;0.018;0.036
97.467.000;0.015;0.030
97.567.000;0.018;0.037
97.667.000;0.018;0.035
97.767.000;0.020;0.041
97.867.000;0.018;0.036
97.967.000;0.018;0.035
98.067.000;0.018;0.036
98.167.000;0.018;0.036
98.267.000;0.020;0.041
98.367.000;0.018;0.037
98.467.000;0.018;0.036
98.568.000;0.018;0.036
98.668.000;0.018;0.036
98.768.000;0.018;0.037
98.868.000;0.018;0.036
98.968.000;0.018;0.036
99.068.000;0.018;0.036
99.168.000;0.018;0.036
99.268.000;0.018;0.035
99.368.000;0.018;0.035
99.468.000;0.018;0.035
99.568.000;0.018;0.036
99.668.000;0.018;0.037
99.768.000;0.018;0.035
99.868.000;0.018;0.036
99.968.000;0.018;0.036
100.068.000;0.018;0.035
100.169.000;0.018;0.035
