0.000;3.826;7.652
100.000;3.826;7.651
200.000;3.826;7.653
300.000;3.826;7.651
400.000;3.828;7.655
500.000;3.826;7.653
600.000;3.823;7.646
700.000;3.827;7.653
800.000;3.826;7.653
900.000;3.826;7.653
1.000.000;3.826;7.652
1.100.000;3.827;7.653
1.200.000;3.826;7.653
1.300.000;3.825;7.651
1.400.000;3.826;7.652
1.501.000;3.826;7.651
1.602.000;3.826;7.651
1.702.000;3.829;7.658
1.802.000;3.826;7.652
1.902.000;3.826;7.653
2.003.000;3.827;7.653
2.103.000;3.829;7.658
2.203.000;3.826;7.652
2.303.000;3.829;7.657
2.403.000;3.827;7.653
2.503.000;3.826;7.653
2.765.000;3.829;7.658
2.865.000;3.829;7.658
2.965.000;3.829;7.658
3.066.000;3.826;7.653
3.166.000;3.832;7.664
3.266.000;3.826;7.652
3.366.000;3.829;7.658
3.466.000;3.829;7.658
3.566.000;3.826;7.651
3.666.000;3.826;7.651
3.766.000;3.828;7.655
3.866.000;3.829;7.658
3.966.000;3.829;7.658
4.066.000;3.829;7.658
4.166.000;3.830;7.659
4.266.000;3.829;7.658
4.366.000;3.829;7.658
4.466.000;3.829;7.658
4.566.000;3.829;7.658
4.667.000;3.828;7.657
4.767.000;3.829;7.658
4.867.000;3.829;7.658
4.967.000;3.829;7.658
5.067.000;3.829;7.658
5.168.000;3.830;7.660
5.269.000;3.829;7.658
5.370.000;3.830;7.659
5.470.000;3.829;7.658
5.571.000;3.829;7.658
5.672.000;3.829;7.658
5.773.000;3.830;7.659
5.873.000;3.826;7.652
5.974.000;3.829;7.657
6.074.000;3.830;7.660
6.174.000;3.829;7.658
6.274.000;3.830;7.659
6.374.000;3.829;7.658
6.475.000;3.829;7.658
6.575.000;3.829;7.658
6.675.000;3.829;7.658
6.776.000;3.829;7.658
7.348.000;3.778;7.555
7.448.000;3.750;7.500
7.548.000;3.723;7.446
7.648.000;3.695;7.391
7.749.000;3.671;7.341
7.850.000;3.643;7.286
7.950.000;3.618;7.236
8.050.000;3.593;7.186
8.150.000;3.565;7.131
8.250.000;3.544;7.089
8.350.000;3.520;7.039
8.451.000;3.498;6.997
8.551.000;3.471;6.942
8.651.000;3.452;6.905
8.751.000;3.428;6.855
8.852.000;3.409;6.817
8.952.000;3.385;6.770
9.052.000;3.363;6.726
9.152.000;3.342;6.683
9.253.000;3.323;6.646
9.354.000;3.305;6.610
9.454.000;3.280;6.560
9.554.000;3.262;6.524
9.655.000;3.240;6.480
9.755.000;3.222;6.443
9.856.000;3.203;6.406
9.956.000;3.182;6.363
10.057.000;3.160;6.320
10.157.000;3.142;6.283
10.257.000;3.122;6.244
10.357.000;3.103;6.206
10.458.000;3.083;6.166
10.558.000;3.062;6.123
10.658.000;3.045;6.090
10.758.000;3.024;6.048
10.859.000;3.008;6.017
10.960.000;2.990;5.979
11.061.000;2.971;5.942
11.162.000;2.952;5.904
11.263.000;2.934;5.868
11.363.000;2.917;5.833
11.463.000;2.899;5.799
11.564.000;2.883;5.765
11.665.000;2.864;5.728
11.765.000;2.848;5.697
11.865.000;2.833;5.666
11.965.000;2.815;5.629
12.066.000;2.799;5.599
12.166.000;2.781;5.563
12.266.000;2.765;5.531
12.765.000;2.686;5.372
12.866.000;2.671;5.342
12.967.000;2.655;5.310
13.068.000;2.640;5.280
13.168.000;2.624;5.248
13.269.000;2.609;5.218
13.369.000;2.594;5.187
13.470.000;2.578;5.157
13.570.000;2.565;5.131
13.670.000;2.547;5.095
13.771.000;2.536;5.072
13.871.000;2.520;5.040
13.972.000;2.508;5.016
14.072.000;2.493;4.986
14.173.000;2.478;4.956
14.274.000;2.462;4.925
14.375.000;2.446;4.893
14.475.000;2.434;4.868
14.575.000;2.422;4.844
14.676.000;2.406;4.812
14.777.000;2.395;4.789
14.877.000;2.382;4.763
14.978.000;2.366;4.732
15.078.000;2.351;4.701
15.179.000;2.339;4.679
15.279.000;2.328;4.657
15.380.000;2.314;4.628
15.480.000;2.299;4.598
15.580.000;2.290;4.579
15.680.000;2.277;4.554
15.780.000;2.261;4.523
15.881.000;2.246;4.492
15.981.000;2.237;4.475
16.081.000;2.224;4.448
16.181.000;2.212;4.425
16.281.000;2.200;4.399
16.381.000;2.188;4.376
16.482.000;2.176;4.351
16.583.000;2.163;4.326
16.684.000;2.150;4.301
16.784.000;2.140;4.281
16.884.000;2.129;4.259
16.985.000;2.117;4.233
17.086.000;2.105;4.210
17.186.000;2.096;4.191
17.286.000;2.083;4.166
17.387.000;2.070;4.141
17.487.000;2.059;4.118
17.587.000;2.048;4.096
17.688.000;2.036;4.071
17.788.000;2.024;4.047
17.889.000;2.015;4.030
17.989.000;2.002;4.004
18.090.000;1.993;3.985
18.190.000;1.980;3.961
18.291.000;1.972;3.943
18.391.000;1.963;3.925
18.491.000;1.950;3.900
18.591.000;1.941;3.883
18.691.000;1.928;3.856
18.792.000;1.919;3.838
18.892.000;1.910;3.820
18.992.000;1.897;3.794
19.092.000;1.888;3.777
19.193.000;1.876;3.752
19.294.000;1.867;3.734
19.394.000;1.857;3.714
19.495.000;1.848;3.697
19.595.000;1.839;3.678
19.695.000;1.830;3.660
19.795.000;1.821;3.641
19.895.000;1.811;3.623
19.995.000;1.802;3.605
20.095.000;1.790;3.581
20.195.000;1.781;3.561
20.295.000;1.772;3.544
20.395.000;1.763;3.527
20.495.000;1.753;3.506
20.595.000;1.744;3.487
20.696.000;1.734;3.469
20.796.000;1.728;3.456
20.896.000;1.719;3.438
20.996.000;1.709;3.419
21.096.000;1.698;3.396
21.196.000;1.688;3.376
21.296.000;1.682;3.363
21.396.000;1.672;3.344
21.496.000;1.666;3.332
21.596.000;1.658;3.316
21.696.000;1.649;3.298
21.796.000;1.639;3.277
21.896.000;1.629;3.258
21.996.000;1.623;3.245
22.096.000;1.614;3.227
22.196.000;1.609;3.217
22.297.000;1.598;3.196
22.397.000;1.589;3.178
22.497.000;1.580;3.161
22.597.000;1.574;3.147
22.697.000;1.565;3.129
22.797.000;1.555;3.110
22.897.000;1.550;3.100
22.997.000;1.544;3.087
23.097.000;1.535;3.069
23.197.000;1.525;3.050
23.297.000;1.519;3.037
23.397.000;1.512;3.025
23.497.000;1.503;3.006
23.597.000;1.497;2.994
23.697.000;1.487;2.974
23.797.000;1.481;2.963
23.897.000;1.475;2.951
23.997.000;1.465;2.931
24.097.000;1.461;2.922
24.197.000;1.451;2.902
24.297.000;1.445;2.889
24.397.000;1.439;2.879
24.497.000;1.431;2.863
24.597.000;1.423;2.846
24.697.000;1.417;2.834
24.797.000;1.411;2.823
